rating_review,review_full
5,"We came across Perch by accident and had dinner there on two separate occasions, having enjoyed it so much the first time round. There is no doubt that it has a strong European emphasis, although results in fantastic, modern food and attentive service that was amongst the best that we've experienced here.  The Indian Sauvignon Blanc was very acceptable, rather than the more expensive European alternatives, and there was a good range of cocktails, mocktails and beers. Decor was stylish but simple, ambience was good with lively, tasteful music to suit the meal. All food we ordered was good, and we've taken a menu home to replicate some of our favourite dishes. Have two appetisers or one main each, a couple of puddings are good to share on a small table.  Half carafe of wine, half of Sangria, two beers, five appetisers and two puddings including taxes and service about £75. "
5,"If you have not been to Perch already, you are missing out. Seriously. It is the only wine and coffee bar in the city and it lives up to both coffee and wine standards. Coupled with a relaxed ambience with herbs planted on one side and wine bottles on the other, it is the perfect place to Perch yourself on a Delhi afternoon. Must try their Vietnamese coffee and Coffee Sangria. "
5,Rahul is doing awsome service thanks.. he has helped us with food selection and drinks... awesomeplace..
4,We walked in a little early for dinner so decided to have a few drinks before dinner - thankfully it was happy hour! So we ordered a few cocktails - and they do not skimp on the amount of alcohol in these drinks - yowza! Now usually I like to feel like there isn't too much alcohol in a mai tai but holey moley mine was packed with rum!! I'm not sure I really enjoyed it. Regardless - the food was delicious! The lamb chops are spicy and delicious and the thai green curry is incredibly flavorful. Service is timely and friendly which is great and not easy to come by in India. While this isn't the cheapest restaurant - the experience is well worth the money you pay.
5,"Literally perched atop the bustling alleyway of the Khsn Market this gem of a restaurant is well worth a visit. By 7 it was full and buzzing. The menu is an wonderful alternative to the (albeit excellent) butter chicken, with a really imaginative selection of vegetarian and non-veggie starters, small plates and main dishes. The green apple salad and the ceviche were superb. A cool place in a busy part of town."
4,"In Khan Market which is frequented by foreign tourists and locals, this bar is very popular and sevens drinks and lovely snacks . You can have good time with your friends .Governor Amolak Rattan Kohli"
5,"Casual lounge with a bohemian interior. Charming little cafe and wine bar, love the quirkiness. One of the better places in Delhi to get a good coffee. Service is fast."
4,"Just love the food and coffee there. I have tried vietnamese coffee - warm and iced, and prefer iced. Their gnocchi is one of the best available in delhi. The kasava chips ate also nice. But the eggplant parmigiana was average. And well their house wine is also good quality. Over all a place i like visiting because the ambience, food and hospitality is nice, just that it has become a little too loud for a peaceful conversation, but thats because the place is b coming more popular by the day."
4,They maintained everything according to the market. Coffee is awesome. Staff is very friendly. Will rate 4.9 out of 5.
5,"Great food, lovely ambiance. Visited Perch last week with a couple of business colleagues the food was brilliant all enjoy our dishes. Recommend to all."
5,"With a lovely ambience in the midst of Khan Market, Perch is a perfect spot for a glass of wine or coffee. They have a great selection of cocktails, particularly the Elder Tree, that is a personal favourite. Perch also offers great food. Their cold cuts platter is delicious when paired with a glass of red. The potato and garlic gnocchi and the jerk chicken salad is also very good. Do try the pan tossed shrimp and calamari. There is a great selection of salads as well. All in all, Perch is a lovely place, and I would highly recommend it. "
